file,parse_ok,ver_sw,sys_name,hw,sys_autostart,mav_type,ekf2_en,n_topics,has_position,src_position,has_attitude,src_attitude,has_status,src_status,has_imu,src_imu,has_actuator,src_actuator,has_att_sp,src_att_sp,has_rates_sp,src_rates_sp,has_battery,src_battery,has_ekf_ratios,src_ekf_ratios,has_ekf_innov,src_ekf_innov,has_land_det,src_land_det,rate_vehicle_local_position,rate_ok_vehicle_local_position,rate_vehicle_attitude,rate_ok_vehicle_attitude,duration_s,duration_ok,dropout_frac,dropout_ok,airborne_src,airborne_s,airborne_ok,n_errors,topics_ok,rates_ok,SURVIVES,log_id,db_duration_s,db_mav_type,db_date
854b4bb2-9394-4267-a988-109240963c57.ulg,True,17695744,PX4,PX4_FMU_V5,4001,2,,62,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,92.7,True,0.0,True,land_detected,89.5,True,0,True,True,True,854b4bb2-9394-4267-a988-109240963c57,92,Quadrotor,2026-03-14
d8a639b2-aaa4-4e91-8955-e7c72e563200.ulg,True,17629951,PX4,PX4_FMU_V6X,4001,2,,72,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,825.3,True,0.0003,True,land_detected,822.0,True,0,True,True,True,d8a639b2-aaa4-4e91-8955-e7c72e563200,825,Quadrotor,2024-09-19
a830caf3-9df5-4e18-b421-f95fc86ea133.ulg,True,17891583,PX4,PX4_SITL,4023,2,1,86,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,321.2,True,0.0,True,land_detected,287.3,True,12,True,True,True,a830caf3-9df5-4e18-b421-f95fc86ea133,321,Quadrotor,2026-07-23
d1826805-864c-4bbd-bc52-ca37ba5ece6d.ulg,True,17760768,PX4,PX4_FMU_V6C,4050,2,1,68,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,222.4,True,73.3,True,0.0,True,land_detected,68.1,True,0,True,True,True,d1826805-864c-4bbd-bc52-ca37ba5ece6d,73,Quadrotor,2026-01-18
1334f070-62e5-4af5-982e-f748e2dbbcf2.ulg,True,17629184,PX4,PX4_FMU_V5X,1004001,2,,68,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,19.9,True,1029.9,True,0.0,True,land_detected,237.5,True,0,True,True,True,1334f070-62e5-4af5-982e-f748e2dbbcf2,1029,Quadrotor,2025-05-31
6770739a-e24a-43db-8b25-f589e2951cf7.ulg,True,17891328,PX4,MRO_PIXRACERPRO,4001,2,1,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,91.8,True,176.9,True,342.5,True,0.0838,False,land_detected,125.7,True,0,True,True,False,6770739a-e24a-43db-8b25-f589e2951cf7,342,Quadrotor,2026-08-13
0a153927-bc19-4e65-b13d-aab192c4d407.ulg,True,17236160,PX4,PX4FMU_V2,4011,2,,26,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.3,True,29.8,True,486.5,True,0.0529,False,land_detected,482.6,True,0,True,True,False,0a153927-bc19-4e65-b13d-aab192c4d407,486,Quadrotor,2017-11-17
de2c28b2-0b63-4ede-8473-c77fab87fe53.ulg,True,17564416,PX4,INDOWINGS_CYBERONE,4065,2,,64,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,1411.0,True,0.0,True,land_detected,1403.8,True,1,True,True,True,de2c28b2-0b63-4ede-8473-c77fab87fe53,1410,Quadrotor,2025-10-23
e8ad2cb5-a87f-4fc7-bc36-b6fd22fca1a9.ulg,True,17826559,PX4,PX4_SITL,22031,2,1,82,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,False,,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,653.0,True,0.0,True,land_detected,606.9,True,2,False,True,False,e8ad2cb5-a87f-4fc7-bc36-b6fd22fca1a9,652,Quadrotor,2026-06-05
541e0eec-036c-4934-8cac-1d8aef03ed58.ulg,True,17891583,PX4,ACCTON_GODWIT_GA1,4001,2,1,83,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,160.9,True,243.7,True,0.0002,True,land_detected,240.3,True,0,True,True,True,541e0eec-036c-4934-8cac-1d8aef03ed58,243,Quadrotor,2026-07-14
